[2025-03-22 11:49:51,111][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 11:49:51,754][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_11-49-46/checkpoints/best.pt
[2025-03-22 14:50:41,023][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_2.safetensors
[2025-03-22 14:50:41,023][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_3.safetensors
[2025-03-22 14:50:41,023][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_4.safetensors
[2025-03-22 14:50:41,023][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_5.safetensors
[2025-03-22 14:50:41,023][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_6.safetensors
[2025-03-22 14:50:41,561][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/optimizer.bin
[2025-03-22 14:50:41,562][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/optimizer_1.bin
[2025-03-22 14:50:41,562][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/sampler.bin
[2025-03-22 14:50:41,562][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/sampler_1.bin
[2025-03-22 14:50:41,563][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/random_states_0.pkl
[2025-03-22 14:50:43,134][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:43,875][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt
[2025-03-22 14:50:44,133][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model.safetensors
[2025-03-22 14:50:44,198][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_1.safetensors
[2025-03-22 14:50:44,198][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_2.safetensors
[2025-03-22 14:50:44,198][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_3.safetensors
[2025-03-22 14:50:44,198][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_4.safetensors
[2025-03-22 14:50:44,199][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_5.safetensors
[2025-03-22 14:50:44,199][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/model_6.safetensors
[2025-03-22 14:50:44,666][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/optimizer.bin
[2025-03-22 14:50:44,667][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/optimizer_1.bin
[2025-03-22 14:50:44,667][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/sampler.bin
[2025-03-22 14:50:44,667][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/sampler_1.bin
[2025-03-22 14:50:44,669][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0020.pt/random_states_0.pkl
[2025-03-22 14:50:46,274][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:47,017][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt
[2025-03-22 14:50:47,280][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model.safetensors
[2025-03-22 14:50:47,345][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_1.safetensors
[2025-03-22 14:50:47,346][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_2.safetensors
[2025-03-22 14:50:47,346][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_3.safetensors
[2025-03-22 14:50:47,346][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_4.safetensors
[2025-03-22 14:50:47,346][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_5.safetensors
[2025-03-22 14:50:47,346][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/model_6.safetensors
[2025-03-22 14:50:47,791][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/optimizer.bin
[2025-03-22 14:50:47,792][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/optimizer_1.bin
[2025-03-22 14:50:47,792][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/sampler.bin
[2025-03-22 14:50:47,792][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/sampler_1.bin
[2025-03-22 14:50:47,793][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0021.pt/random_states_0.pkl
[2025-03-22 14:50:49,359][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:50,103][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt
[2025-03-22 14:50:50,399][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model.safetensors
[2025-03-22 14:50:50,472][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_1.safetensors
[2025-03-22 14:50:50,472][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_2.safetensors
[2025-03-22 14:50:50,473][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_3.safetensors
[2025-03-22 14:50:50,473][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_4.safetensors
[2025-03-22 14:50:50,473][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_5.safetensors
[2025-03-22 14:50:50,473][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/model_6.safetensors
[2025-03-22 14:50:50,995][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/optimizer.bin
[2025-03-22 14:50:50,996][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/optimizer_1.bin
[2025-03-22 14:50:50,996][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/sampler.bin
[2025-03-22 14:50:50,996][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/sampler_1.bin
[2025-03-22 14:50:50,997][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0022.pt/random_states_0.pkl
[2025-03-22 14:50:52,579][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:53,288][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt
[2025-03-22 14:50:53,593][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model.safetensors
[2025-03-22 14:50:53,665][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_1.safetensors
[2025-03-22 14:50:53,666][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_2.safetensors
[2025-03-22 14:50:53,666][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_3.safetensors
[2025-03-22 14:50:53,666][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_4.safetensors
[2025-03-22 14:50:53,666][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_5.safetensors
[2025-03-22 14:50:53,666][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/model_6.safetensors
[2025-03-22 14:50:54,193][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/optimizer.bin
[2025-03-22 14:50:54,194][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/optimizer_1.bin
[2025-03-22 14:50:54,194][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/sampler.bin
[2025-03-22 14:50:54,194][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/sampler_1.bin
[2025-03-22 14:50:54,195][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0023.pt/random_states_0.pkl
[2025-03-22 14:50:55,780][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:56,468][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:50:56,977][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:50:57,070][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:50:57,071][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:50:57,071][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:50:57,071][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:50:57,071][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:50:57,072][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:50:57,887][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:50:57,888][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:50:57,889][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:50:57,889][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:50:57,890][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:50:57,891][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt
[2025-03-22 14:50:58,144][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model.safetensors
[2025-03-22 14:50:58,206][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_1.safetensors
[2025-03-22 14:50:58,207][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_2.safetensors
[2025-03-22 14:50:58,207][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_3.safetensors
[2025-03-22 14:50:58,207][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_4.safetensors
[2025-03-22 14:50:58,207][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_5.safetensors
[2025-03-22 14:50:58,207][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0024.pt/model_6.safetensors
[2025-03-22 16:26:01,101][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 16:26:01,774][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt
[2025-03-22 16:26:02,058][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model.safetensors
[2025-03-22 16:26:02,150][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_1.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_2.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_3.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_4.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_5.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_6.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_7.safetensors
[2025-03-22 16:26:02,151][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_8.safetensors
[2025-03-22 16:26:02,587][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/optimizer.bin
[2025-03-22 16:26:02,588][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/optimizer_1.bin
[2025-03-22 16:26:02,588][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/sampler.bin
[2025-03-22 16:26:02,588][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/sampler_1.bin
[2025-03-22 16:26:02,590][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/random_states_0.pkl
[2025-03-22 16:26:02,591][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt
[2025-03-22 16:26:02,840][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model.safetensors
[2025-03-22 16:26:02,930][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_1.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_2.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_3.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_4.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_5.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_6.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_7.safetensors
[2025-03-22 16:26:02,931][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/model_8.safetensors
[2025-03-22 16:26:03,378][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/optimizer.bin
[2025-03-22 16:26:03,379][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/optimizer_1.bin
[2025-03-22 16:26:03,379][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/sampler.bin
[2025-03-22 16:26:03,379][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/sampler_1.bin
[2025-03-22 16:26:03,380][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0000.pt/random_states_0.pkl
[2025-03-22 16:26:04,906][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 16:26:05,648][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt
[2025-03-22 16:26:06,209][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model.safetensors
[2025-03-22 16:26:06,370][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_1.safetensors
[2025-03-22 16:26:06,370][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_2.safetensors
[2025-03-22 16:26:06,371][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_3.safetensors
[2025-03-22 16:26:06,371][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_4.safetensors
[2025-03-22 16:26:06,371][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_5.safetensors
[2025-03-22 16:26:06,371][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_6.safetensors
[2025-03-22 16:26:06,371][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_7.safetensors
[2025-03-22 16:26:06,372][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/model_8.safetensors
[2025-03-22 16:26:07,313][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/optimizer.bin
[2025-03-22 16:26:07,315][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/optimizer_1.bin
[2025-03-22 16:26:07,315][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/sampler.bin
[2025-03-22 16:26:07,315][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/sampler_1.bin
[2025-03-22 16:26:07,317][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/best.pt/random_states_0.pkl
[2025-03-22 16:26:07,318][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt
[2025-03-22 16:26:07,631][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model.safetensors
[2025-03-22 16:26:07,729][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_1.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_2.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_3.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_4.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_5.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_6.safetensors
[2025-03-22 16:26:07,730][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_7.safetensors
[2025-03-22 16:26:07,731][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/model_8.safetensors
[2025-03-22 16:26:08,239][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/optimizer.bin
[2025-03-22 16:26:08,240][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/optimizer_1.bin
[2025-03-22 16:26:08,240][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/sampler.bin
